timestamp,requests,cpu_usage,memory_usage
2026-02-15 12:33:24.784808,116.44219709240997,1.8836358235906348,6.956161526283383
2026-02-15 12:34:24.784808,98.20697976418535,5.692619451711287,-1.496072134793109
2026-02-15 12:35:24.784808,109.60310741528176,6.636183969066275,-0.09291475895401646
2026-02-15 12:36:24.784808,108.3146797831823,-6.580429983766624,9.740764964461057
2026-02-15 12:37:24.784808,118.1215059137634,2.690687385777821,3.216027125080276
2026-02-15 12:38:24.784808,109.75875803035446,5.590590035166021,4.88127551661656
2026-02-15 12:39:24.784808,93.39284511700875,4.25974464677434,4.315159142983573
2026-02-15 12:40:24.784808,97.0761940238565,16.223423304251842,1.4133807047134832
2026-02-15 12:41:24.784808,106.90952192236023,1.9377476993095426,3.5981241693356276
2026-02-15 12:42:24.784808,97.5752271863211,5.98151779583227,6.308119470797847
2026-02-15 12:43:24.784808,95.80393958076317,7.6985380243984185,5.293183333838435
2026-02-15 12:44:24.784808,116.15146050202974,5.232084099052548,5.103068628354649
2026-02-15 12:45:24.784808,102.95221316502295,0.18102906367379035,4.762965096616342
2026-02-15 12:46:24.784808,111.34225279920042,-0.9796090317834105,-4.121060811554919
2026-02-15 12:47:24.784808,107.78979676840929,12.639339363085822,3.9968637889154577
2026-02-15 12:48:24.784808,112.57358277072727,5.381769125392221,5.243184410546445
2026-02-15 12:49:24.784808,108.18120080324336,12.381664844474471,7.400442466177207
2026-02-15 12:50:24.784808,93.45877468323313,2.6705359269576205,-4.352268747176346
2026-02-15 12:51:24.784808,98.97441949087448,3.2242683762002438,0.024952111460592175
2026-02-15 12:52:24.784808,100.40551496026809,1.0712887593297316,5.980164993676709
2026-02-15 12:53:24.784808,108.6202891924858,-5.842792660111417,1.1931209059685504
2026-02-15 12:54:24.784808,111.82667787477381,3.404102437276962,-3.405114451936876
2026-02-15 12:55:24.784808,113.104936497399,4.944654026481589,5.615667200808106
2026-02-15 12:56:24.784808,114.76708497438574,7.258768363546558,7.1929719035603785
2026-02-15 12:57:24.784808,101.39187973798806,15.078229403675913,9.207732903038753
2026-02-15 12:58:24.784808,105.68364375060723,2.029721489238776,-0.39887829376577866
2026-02-15 12:59:24.784808,99.03510454951882,2.5383664532861854,5.571243179484598
2026-02-15 13:00:24.784808,114.97757849234726,10.277608310783844,2.558273698955548
2026-02-15 13:01:24.784808,103.8061328565296,10.401032281517178,0.04716607103588366
2026-02-15 13:02:24.784808,105.0017393051073,1.2041006126342655,0.8217754625104328
2026-02-15 13:03:24.784808,117.32402975753637,2.77782832869218,1.01154827201524
2026-02-15 13:04:24.784808,97.91150898746017,6.293482807823932,2.4406568471030967
2026-02-15 13:05:24.784808,108.07862016116214,-1.0950771016225138,5.721238276300198
2026-02-15 13:06:24.784808,109.77611237228352,1.0735213106460355,-0.31351710550473744
2026-02-15 13:07:24.784808,122.53601850881708,3.484095266396135,3.3856231271209465
2026-02-15 13:08:24.784808,111.80342473614478,12.431529385252157,4.9590312343758365
2026-02-15 13:09:24.784808,109.5306859801816,4.725201495760652,3.8073042642063584
2026-02-15 13:10:24.784808,109.12863273194255,4.743317256691691,-1.2512519575476837
2026-02-15 13:11:24.784808,110.08149050937959,3.6222328426799315,7.551751421490641
2026-02-15 13:12:24.784808,108.28643061167897,12.229710575072232,1.4716835302910738
2026-02-15 13:13:24.784808,107.44859479145792,6.695964100460563,-0.7315466029147575
2026-02-15 13:14:24.784808,102.94701741084995,7.531421636035795,4.559770207965642
2026-02-15 13:15:24.784808,117.07073112346603,2.486441498567954,2.315882899017658
2026-02-15 13:16:24.784808,116.22976015819414,10.883827427149855,2.338089770483095
2026-02-15 13:17:24.784808,126.6927994826085,1.7607216466673323,7.4712770653146166
2026-02-15 13:18:24.784808,125.05173401070635,12.262920668695617,3.3869031825928
2026-02-15 13:19:24.784808,109.13715494038634,6.624749239555219,3.1788176120044356
2026-02-15 13:20:24.784808,113.72827890602645,1.9644291132048854,-0.33239656229684167
2026-02-15 13:21:24.784808,96.32305801650335,2.3289235198013145,5.955046918479958
2026-02-15 13:22:24.784808,120.32569986353393,3.297308368730543,4.538802624385311
2026-02-15 13:23:24.784808,132.41405090387227,9.239067093626524,6.3969708871020945
2026-02-15 13:24:24.784808,115.15655806770484,3.512151493423994,5.5079566974203615
2026-02-15 13:25:24.784808,117.40380767070987,10.70637357286571,-0.5311682452940896
2026-02-15 13:26:24.784808,123.96270511175581,2.9864539822695093,2.0125150317609655
2026-02-15 13:27:24.784808,126.33147072521037,6.17741156673458,5.518678719836455
2026-02-15 13:28:24.784808,95.78621064207273,1.9406959201209446,3.9415047589315604
2026-02-15 13:29:24.784808,122.19777775138066,-0.9208165835913604,2.84492518863666
2026-02-15 13:30:24.784808,124.78197251589124,5.576400087143399,4.504272488169434
2026-02-15 13:31:24.784808,116.94329521659621,2.5174343085951776,3.224728238559175
2026-02-15 13:32:24.784808,112.849773810381,-2.3385546270954034,-0.9750912945172359
2026-02-15 13:33:24.784808,115.95131972539644,6.217933351239464,6.0325798127737364
2026-02-15 13:34:24.784808,118.01006055290934,6.962174280042909,10.556266395395877
2026-02-15 13:35:24.784808,118.74338474355098,10.612653073563479,1.6480754579995804
2026-02-15 13:36:24.784808,108.9331573316587,10.725546721774265,2.855062280339429
2026-02-15 13:37:24.784808,113.00983459729791,5.344292858002385,7.525308546374989
2026-02-15 13:38:24.784808,119.65043231104188,6.1475157094289745,8.115507535781802
2026-02-15 13:39:24.784808,130.15320166188528,9.540368420482661,8.574636313611473
2026-02-15 13:40:24.784808,121.5385978361605,5.8101651402601595,0.6968712793613756
2026-02-15 13:41:24.784808,128.2047164940696,11.91009418590312,-3.5093001144495095
2026-02-15 13:42:24.784808,116.26103893996238,9.841892968350235,-0.35574281440739197
2026-02-15 13:43:24.784808,124.82598648864065,1.1295015236740351,7.916460415775415
2026-02-15 13:44:24.784808,105.32455710197324,8.920699527411678,3.976946995711513
2026-02-15 13:45:24.784808,129.48221169211052,1.325276509519612,6.7107684880341845
2026-02-15 13:46:24.784808,133.2268684880015,-0.44124748477431996,4.058998126756956
2026-02-15 13:47:24.784808,141.39473932535137,1.5504923595426545,-2.0726042763705443
2026-02-15 13:48:24.784808,116.12131378571262,7.424817912466086,4.042739491954574
2026-02-15 13:49:24.784808,123.64413534417429,11.699087378754648,1.526689181982149
2026-02-15 13:50:24.784808,129.77969793827657,5.5446299226220175,4.753198235584134
2026-02-15 13:51:24.784808,117.68166917888297,-1.668775065929795,2.6648077803915857
2026-02-15 13:52:24.784808,128.31648693759902,6.60572960186253,-1.2763426022186537
2026-02-15 13:53:24.784808,123.24878521381495,10.611427385539454,-0.18455455574406265
2026-02-15 13:54:24.784808,120.53911317531849,4.771355063824662,4.742859152947102
2026-02-15 13:55:24.784808,114.22957869470405,6.2817515629282115,0.8748477647443988
2026-02-15 13:56:24.784808,117.72067239226212,4.247794785654911,3.537943277448997
2026-02-15 13:57:24.784808,130.34085364381588,4.023876849846523,0.5518765482179462
